#{"t_start": 1543729345.3484435, "env_id": "BaxterReachEnv-v11"}
r,l,t
-147.577735,100,2354.854199
-152.023913,100,2357.20036
-145.801299,100,2359.415076
-137.068641,100,2361.878456
-140.521464,100,2364.12921
-139.391501,100,2366.446908
-146.881098,100,2368.799743
-148.911413,100,2371.054788
-122.268262,100,2373.174896
-123.157456,100,2375.306931
-144.095668,100,2377.622053
-130.799031,100,2379.946783
-158.960968,100,2382.12415
-157.548254,100,2384.181823
-143.933346,100,2386.579268
-149.440573,100,2388.976242
-142.073693,100,2391.282557
-143.151987,100,2393.730157
-142.671561,100,2396.152458
-111.246558,100,2398.286204
-139.130339,100,2400.722244
-141.265793,100,2403.092694
-142.557685,100,2405.370174
-143.862925,100,2407.615012
-135.169396,100,2410.140604
-149.40552,100,2412.228577
-151.826387,100,2414.491391
-135.026678,100,2417.053361
-143.054135,100,2419.310237
-155.851559,100,2421.506125
-127.469139,100,2423.508259
-144.58699,100,2425.780598
-136.416426,100,2428.107808
-145.420881,100,2430.374398
-137.195245,100,2432.734072
-143.63992,100,2434.936426
-140.555216,100,2437.313272
-141.060497,100,2439.648246
-139.965366,100,2442.045445
-144.439624,100,2444.271849
-141.475861,100,2446.594048
-148.824922,100,2448.953884
-142.871199,100,2451.418154
-140.805057,100,2453.807117
-144.822941,100,2456.019353
-130.556278,100,2458.141842
-145.440975,100,2460.545207
-146.978258,100,2462.797318
-116.161751,100,2464.922204
-142.913634,100,2467.29199
-137.400829,100,2469.616875
-145.747699,100,2472.016378
-139.941667,100,2474.495758
-145.001042,100,2476.908067
-142.068978,100,2479.390365
-141.860126,100,2481.777701
-144.1617,100,2483.936572
-141.20032,100,2486.239865
-142.360295,100,2488.521651
-114.030387,100,2490.672567
-147.640353,100,2492.890697
-145.723425,100,2495.171038
-140.788828,100,2497.633242
-144.667516,100,2499.958785
-118.804965,100,2502.086822
-141.529779,100,2504.428162
-148.568979,100,2506.847667
-123.242623,100,2508.993032
-147.814526,100,2511.432528
-143.423042,100,2513.813606
-143.435519,100,2516.211102
-144.173211,100,2518.448837
-140.865017,100,2520.713887
-143.288689,100,2523.006637
-146.469388,100,2525.178969
-140.269552,100,2527.65482
-146.859427,100,2529.78564
-141.038556,100,2532.252165
-142.294616,100,2534.485331
-139.093309,100,2536.884993
-144.763617,100,2539.050597
-139.484668,100,2541.396758
-142.120396,100,2543.665326
-147.271125,100,2545.770592
-145.012388,100,2548.134577
-145.680832,100,2550.371217
-144.199603,100,2552.704896
-144.401705,100,2555.082044
-143.540288,100,2557.414828
-143.680071,100,2559.647917
-141.194594,100,2561.925072
-140.605799,100,2564.341151
-144.060182,100,2566.605856
-142.360572,100,2568.910947
-143.99262,100,2571.205703
-148.231794,100,2573.522208
-147.781652,100,2575.800955
-141.730316,100,2577.994464
-145.948347,100,2580.312312
-149.721551,100,2582.520136
-144.917478,100,2584.814134
-144.847693,100,2587.059899
-143.613822,100,2589.363562
-145.30309,100,2591.640856
-149.463844,100,2593.953806
-143.178531,100,2596.320251
-144.784481,100,2598.564204
-142.641704,100,2600.810081
-146.851889,100,2603.089991
-147.469349,100,2605.481067
-142.955145,100,2607.879373
-144.363008,100,2610.238096
-143.437972,100,2612.505486
-144.037197,100,2614.766285
-148.307191,100,2617.14411
-140.215633,100,2619.626214
-142.837658,100,2621.89878
-145.784546,100,2624.060976
-145.14589,100,2626.205264
-142.958715,100,2628.60883
-144.544778,100,2630.945265
-144.622737,100,2633.245136
-145.563048,100,2635.70823
-141.125087,100,2637.980803
-140.193175,100,2640.229658
-141.406268,100,2642.598896
-142.053935,100,2644.969821
-139.881648,100,2647.307298
-145.951966,100,2649.588981
-139.680675,100,2651.843682
-146.536778,100,2654.168216
-140.509999,100,2656.431682
-144.248812,100,2658.692466
-155.544733,100,2660.968002
-142.480515,100,2663.337893
-143.421331,100,2665.661867
-128.538388,100,2667.970879
-137.828586,100,2670.529198
-145.235159,100,2672.720944
-142.967025,100,2675.058849
-138.562111,100,2677.432015
-139.270383,100,2679.82504
-140.854479,100,2682.278274
-138.955454,100,2684.519207
-136.223451,100,2686.905432
-143.329823,100,2689.178766
-143.824221,100,2691.431279
-133.648489,100,2693.848799
-144.445243,100,2696.183061
-143.424326,100,2698.441018
-139.705229,100,2700.85093
-134.667371,100,2703.273673
-147.55961,100,2705.58003
-142.171675,100,2707.91811
-138.505046,100,2710.150977
-144.702814,100,2712.355811
-137.724179,100,2714.791
-139.687671,100,2717.072947
-144.137744,100,2719.313239
-146.470448,100,2721.720617
-136.607172,100,2724.150214
-136.388365,100,2726.520271
-140.83544,100,2728.774299
-148.670102,100,2731.069705
-144.413661,100,2733.368715
-139.218759,100,2735.685863
-139.436219,100,2738.008416
-140.189816,100,2740.256304
-142.597156,100,2742.504368
-139.750921,100,2744.869964
-147.036257,100,2747.062125
-144.176062,100,2749.472434
-142.595162,100,2751.782047
-117.024945,100,2753.906507
-148.742816,100,2755.990614
-141.701271,100,2758.48022
-126.815965,100,2760.502044
-143.048395,100,2762.789649
-154.803906,100,2764.805738
-138.376294,100,2767.081124
-144.481452,100,2769.27792
-142.710134,100,2771.536881
-138.424878,100,2774.040771
-139.85511,100,2776.327506
-137.372406,100,2778.682735
-138.262333,100,2781.110115
-145.170049,100,2783.503621
-141.299432,100,2785.886095
-150.673759,100,2788.154994
-142.72686,100,2790.487056
-142.575668,100,2792.817971
-147.5045,100,2795.091145
-142.614243,100,2797.41398
-142.531156,100,2799.839957
-142.679423,100,2802.11219
-139.640876,100,2804.360364
-137.823377,100,2806.797486
-135.534622,100,2809.141635
-146.428441,100,2811.379803
-142.754412,100,2813.57119
-114.964176,100,2815.676853
-144.410826,100,2817.941717
-143.614474,100,2820.187814
-144.544913,100,2822.329528
-137.75442,100,2824.528603
-142.294087,100,2826.804827
-138.597484,100,2829.201407
-138.842284,100,2831.563284
-138.930102,100,2833.836359
-142.771139,100,2836.147708
-147.171877,100,2838.365731
-142.830359,100,2840.644504
-141.312429,100,2842.868638
-129.762741,100,2844.934444
-140.881624,100,2847.264823
-142.448031,100,2849.642543
-141.463719,100,2852.037444
-135.968424,100,2854.306349
-142.944228,100,2856.539193
-137.284187,100,2859.068224
-139.624501,100,2861.403638
-142.367531,100,2864.05788
-140.554157,100,2866.352041
-141.780726,100,2868.661397
-145.683042,100,2870.794103
-137.232553,100,2873.211488
-139.798605,100,2875.410056
-142.652486,100,2877.598232
-137.923136,100,2880.1259
-140.772781,100,2882.52705
-140.051856,100,2884.972468
-144.956987,100,2887.270429
-123.315296,100,2889.246567
-145.001443,100,2891.631631
-143.669619,100,2894.008305
-139.466967,100,2896.237132
-139.965412,100,2898.464962
-139.292423,100,2900.880003
-141.903019,100,2903.32956
-141.299613,100,2905.667561
-142.855248,100,2907.955007
-140.42621,100,2910.308971
-136.430367,100,2912.671364
-140.900433,100,2915.163283
-138.242716,100,2917.730886
-141.816878,100,2919.991772
-140.534663,100,2922.325766
-141.357805,100,2924.823834
-145.438814,100,2927.025668
-140.853004,100,2929.482489
-143.317489,100,2931.725834
-143.501549,100,2934.241488
-146.275087,100,2936.528096
-142.014634,100,2939.00966
-144.776722,100,2941.407264
-105.430334,100,2943.441848
-128.075682,100,2945.678393
-141.736232,100,2948.210864
-145.24143,100,2950.505709
-143.943556,100,2952.658469
-139.956507,100,2955.025095
-140.131827,100,2957.361554
-143.342684,100,2959.757338
-143.095609,100,2962.069813
-151.021045,100,2964.171217
-139.748521,100,2966.71588
-134.904535,100,2969.176362
-141.510143,100,2971.476827
-141.303927,100,2973.765448
-146.112217,100,2976.038658
-141.191233,100,2978.359895
-146.126497,100,2980.757731
-142.032588,100,2983.073828
-141.987103,100,2985.395383
-140.78273,100,2987.879118
-144.081464,100,2990.223214
-148.280948,100,2992.565884
-151.142556,100,2994.632064
-144.379147,100,2996.90532
-145.685941,100,2999.235331
-139.64937,100,3001.698023
-142.873497,100,3004.032529
-141.491879,100,3006.416119
-141.213291,100,3008.951723
-142.61909,100,3011.355062
-139.517563,100,3013.590038
-148.584584,100,3015.919863
-147.536335,100,3018.0516
-146.52424,100,3020.221187
-134.256025,100,3022.464986
-141.035129,100,3024.938255
-142.981889,100,3027.323657
-142.92188,100,3029.523389
-141.927144,100,3031.9336
-143.523234,100,3034.272429
-143.926414,100,3036.629689
-144.605728,100,3039.021414
-138.580893,100,3041.536322
-150.842254,100,3043.739562
-140.850081,100,3046.197869
-140.813789,100,3048.580555
-141.374156,100,3050.989518
-142.635698,100,3053.382115
-142.329298,100,3055.643776
-141.763596,100,3058.022568
-148.187525,100,3060.362737
-123.170564,100,3062.520475
-143.760269,100,3064.776201
-144.093024,100,3067.230503
-148.395775,100,3069.400078
-144.544889,100,3071.755365
-101.023305,100,3073.976721
-141.624583,100,3076.432346
-141.953572,100,3078.801649
-121.064449,100,3080.991837
-141.871005,100,3083.456869
-147.446125,100,3085.840955
-143.047599,100,3088.392579
-117.330764,100,3090.413973
-138.045389,100,3092.644782
-147.729264,100,3094.917939
-145.870619,100,3097.303143
-124.254094,100,3099.391065
-147.705157,100,3101.706573
-146.23355,100,3103.916766
-141.409251,100,3106.306624
-142.492262,100,3108.648369
-146.030526,100,3110.94942
-146.419359,100,3113.28652
-143.639338,100,3115.80034
-146.668456,100,3118.134278
-140.717046,100,3120.518783
-120.800092,100,3122.614421
-147.094951,100,3124.969324
-145.78762,100,3127.30097
-140.662801,100,3129.86395
-109.49867,100,3131.898339
-146.702444,100,3134.154459
-155.555975,100,3136.293853
-142.157306,100,3138.660243
-147.042871,100,3141.148577
-145.405646,100,3143.525856
-140.579495,100,3145.619028
-139.418689,100,3148.18526
-143.383048,100,3150.409065
-140.312993,100,3152.924838
-143.374319,100,3155.205513
-141.617493,100,3157.593165
-142.765107,100,3159.965074
-115.855281,100,3162.181984
-114.011465,100,3164.386222
-146.21761,100,3166.721715
-147.61143,100,3169.094357
-144.100967,100,3171.42838
-151.282928,100,3173.624892
-155.402189,100,3175.763132
-143.771432,100,3178.037373
-144.534589,100,3180.379837
-147.095313,100,3182.532071
-142.914711,100,3184.856588
-144.084225,100,3187.130458
-139.561068,100,3189.467532
-144.224136,100,3191.750198
-141.939109,100,3194.070671
-144.346538,100,3196.353977
-148.095772,100,3198.526556
-134.676825,100,3200.684658
-141.840922,100,3203.064864
-140.814052,100,3205.374514
-156.486892,100,3207.603186
-124.787948,100,3209.705574
-128.359014,100,3211.820463
-143.501037,100,3214.015435
-121.606962,100,3215.96423
-146.451083,100,3218.18377
-143.852141,100,3220.419635
-152.041262,100,3222.513445
-142.260288,100,3224.796045
-142.949224,100,3226.961479
-140.242527,100,3229.262896
-141.200771,100,3231.746695
-141.759251,100,3233.956119
-138.640097,100,3236.164376
-138.95337,100,3238.563083
-145.783178,100,3240.69883
-155.878613,100,3242.936778
-142.471528,100,3245.358037
-146.350065,100,3247.484332
-143.814446,100,3249.831493
-152.889521,100,3251.878915
-157.23629,100,3254.022006
-148.767208,100,3256.298299
-152.97292,100,3258.330592
-113.43302,100,3260.649377
-116.498578,100,3262.630079
-146.230253,100,3264.778482
-114.501276,100,3266.910682
-142.832486,100,3269.335389
-142.858282,100,3271.633029
-142.244285,100,3274.044019
-140.126197,100,3276.366279
-149.26861,100,3278.614574
-143.258798,100,3280.896697
-145.92595,100,3283.192488
-121.957005,100,3285.316059
-151.396587,100,3287.514906
-145.006365,100,3289.858316
-148.496282,100,3292.209062
-140.161046,100,3294.231261
-153.571004,100,3296.425018
-151.381938,100,3298.681118
-140.410702,100,3300.948809
-156.71105,100,3303.04864
-146.655965,100,3305.484881
-138.060383,100,3307.54304
-146.761933,100,3309.864497
-143.558325,100,3312.179126
-151.584175,100,3314.388133
-120.933893,100,3316.423148
-146.277427,100,3318.66785
-146.252117,100,3320.851519
-158.380212,100,3322.954462
-142.945875,100,3325.200526
-144.357801,100,3327.389453
-143.965136,100,3329.597783
-142.815047,100,3331.8456
-145.95953,100,3334.124647
-154.950032,100,3336.223158
-155.89725,100,3338.338501
-148.640284,100,3340.536074
-148.117307,100,3342.542192
-148.657672,100,3344.723345
-156.629386,100,3346.791237
-149.198888,100,3348.677082
-127.860392,100,3350.683276
-143.081211,100,3353.123168
-143.79758,100,3355.244064
-145.623958,100,3357.370243
-143.313095,100,3359.588185
-153.815824,100,3361.779126
-151.919939,100,3363.782388
-147.009495,100,3365.945717
-152.203606,100,3368.025522
-154.124867,100,3370.065449
-157.136752,100,3372.212314
-147.002354,100,3374.323452
-143.053652,100,3376.460454
-128.692461,100,3378.435274
-158.239846,100,3380.36519
-203.698104,100,3382.448385
-127.441079,100,3384.510739
-143.396465,100,3386.739536
-144.200593,100,3388.959358
-157.263158,100,3390.972263
-159.161304,100,3393.051876
-160.079742,100,3395.010677
-152.021957,100,3397.073063
-145.456362,100,3399.23699
-157.278149,100,3401.351441
-142.791141,100,3403.608412
-157.330681,100,3405.449723
-152.731104,100,3407.520785
-150.906671,100,3409.74835
-159.869521,100,3411.712013
-153.653078,100,3413.747805
-149.498305,100,3415.873658
-144.171382,100,3417.95552
-134.431291,100,3420.077694
-145.12368,100,3422.241772
-146.345698,100,3424.505496
-147.982971,100,3426.599482
-155.543998,100,3428.59223
-155.586652,100,3430.781966
-145.759254,100,3433.061463
-160.264523,100,3434.942881
-151.35491,100,3437.04961
-153.560462,100,3439.111651
-148.547967,100,3441.262127
-150.848667,100,3443.414403
-148.836806,100,3445.66402
-153.111941,100,3447.706082
-133.662293,100,3449.818868
-136.240101,100,3451.984512
-157.569525,100,3453.936614
-155.900862,100,3456.065936
-147.026343,100,3458.270448
-145.785738,100,3460.398571
-157.191464,100,3462.573021
-154.976921,100,3464.635086
-149.67607,100,3466.723141
-157.054596,100,3468.766931
-132.525887,100,3470.63197
-158.008106,100,3472.656258
-142.951503,100,3474.746542
-146.445395,100,3476.929768
-161.366282,100,3478.955762
-155.557793,100,3480.922062
-117.116612,100,3483.01662
-156.724,100,3484.896351
-166.371155,100,3486.916618
-160.241733,100,3489.022774
-155.280651,100,3490.971524
-159.01461,100,3493.059309
-160.883517,100,3494.94341
-167.953528,100,3496.863571
-157.605937,100,3499.031309
-142.148801,100,3501.048115
-158.852169,100,3503.062775
-179.462226,100,3505.08308
-162.146144,100,3507.223694
-162.185353,100,3509.318041
-139.719418,100,3511.299156
-161.833523,100,3513.29194
-137.300866,100,3515.429338
-157.503277,100,3517.525139
-163.067666,100,3519.585124
-159.421342,100,3521.677429
-161.105193,100,3523.788946
-160.747145,100,3525.704779
-160.208164,100,3527.722229
-143.801456,100,3529.908071
-167.927273,100,3531.835419
-174.701797,100,3533.869073
-160.636982,100,3536.013618
-169.65124,100,3538.033302
-149.491711,100,3540.406
-167.086549,100,3542.382284
-157.412099,100,3544.34553
-164.135031,100,3546.392842
-164.969429,100,3548.371984
-163.692092,100,3550.39319
-160.967499,100,3552.461946
-163.323227,100,3554.486063
-166.183641,100,3556.467995
-139.338565,100,3558.603912
-154.485264,100,3560.610885
-139.329801,100,3562.542081
-161.427305,100,3564.580173
-152.362991,100,3566.52261
-163.349712,100,3568.596585
-163.195104,100,3570.48869
-165.975186,100,3572.481829
-166.789281,100,3574.398986
-161.73692,100,3576.521286
-156.518367,100,3578.639502
-165.192502,100,3580.768311
-164.307218,100,3582.774559
-162.693772,100,3584.799437
-155.412962,100,3586.962394
-159.002874,100,3588.923825
-150.467908,100,3590.952159
-143.953804,100,3592.98555
-160.579761,100,3595.03618
-167.240545,100,3596.981798
-159.562897,100,3598.974358
-164.812005,100,3600.973239
-161.720574,100,3603.187468
-167.235927,100,3605.276378
-188.525549,100,3607.16618
-178.004576,100,3609.116518
-178.270757,100,3611.023756
-165.599471,100,3613.099613
-158.161261,100,3615.048193
-169.11325,100,3617.024883
-178.180812,100,3619.098593
-158.975476,100,3621.099122
-166.215087,100,3623.220305
